date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2022-01-03,0.9939774280404932,1.0,1.0
2022-01-04,0.978325115280366,1.0006966498477616,1.0
2022-01-05,0.9484457896866659,0.9894486126180135,1.0
2022-01-06,0.9229673607803219,0.9788350710086643,1.0
2022-01-07,0.9305891635850863,0.9906408059952833,1.0
2022-01-10,0.9167189015852922,0.9817497436068574,1.0
2022-01-11,0.9208142563635762,0.9823210202679276,1.0
2022-01-12,0.9362924048842612,0.9978410520654656,1.0
2022-01-13,0.9375016017721653,0.994706788713942,1.0
2022-01-14,0.923068733316586,0.9817483119113678,1.0
2022-01-17,0.9150193351064351,0.9713479118744717,1.0
2022-01-18,0.9040895077398399,0.9630286126777947,1.0
2022-01-19,0.8995860978536171,0.9559532545490292,1.0
2022-01-20,0.9017159780065355,0.9632601948160963,1.0
2022-01-21,0.8888674296179633,0.9540562504812788,1.0
2022-01-24,0.8805214214990938,0.9400798546715561,1.0
2022-01-25,0.8617240684324137,0.9162633124110241,1.0
2022-01-26,0.8481303234788856,0.9128296089290371,1.0
2022-01-27,0.8142356288228826,0.8748267822416983,1.0
2022-01-28,0.8437688099724507,0.8924895973402996,1.0
2022-02-03,0.8620973466112991,0.908126108576014,1.0
2022-02-04,0.8711604088919037,0.9227817938950967,1.0
2022-02-07,0.8663567862810123,0.921789588508018,1.0
2022-02-08,0.8735683315191571,0.9226627650618142,1.0
2022-02-09,0.8735343480021686,0.9307366172587518,1.0
2022-02-10,0.8862750986462828,0.932504185118509,1.0
2022-02-11,0.8895481890103561,0.9248778113576622,1.0
2022-02-14,0.8812805405370691,0.9107512687078261,1.0
2022-02-15,0.8651279151363777,0.901801352388423,1.0
2022-02-16,0.8864561892166907,0.9199506160211396,1.0
2022-02-17,0.8891289893685221,0.925062852353931,1.0
2022-02-18,0.882403620039717,0.9254700470368559,1.0
2022-02-21,0.8852553475158107,0.9253425700268011,1.0
2022-02-22,0.8776419080654843,0.9130706588964751,1.0
2022-02-23,0.8745997429021813,0.9177002499031376,1.0
2022-02-24,0.8517404440407431,0.8942644485829578,1.0
2022-02-25,0.8695595078760545,0.9040992580634579,1.0
2022-02-28,0.8743557496789378,0.911897272721406,1.0
2022-03-02,0.8747645620868546,0.9138581841529428,1.0
2022-03-03,0.8948248300059892,0.9288392794954337,1.0
2022-03-04,0.8742636130002424,0.9179508747413095,1.0
2022-03-07,0.849739373303317,0.8971961403044749,1.0
2022-03-08,0.8466216652089692,0.8876620539519763,1.0
2022-03-10,0.8868455072923741,0.9077324451698568,1.0
2022-03-11,0.879791509416884,0.901934593274267,1.0
2022-03-14,0.8849507263187285,0.8972150024504288,1.0
2022-03-15,0.8788725267224524,0.8893715120815793,1.0
2022-03-16,0.8938618992798743,0.9023181202734332,1.0
2022-03-17,0.9165831668870323,0.9147223090819878,1.0
2022-03-18,0.9217157950650822,0.919197547772713,1.0
2022-03-21,0.9078421181085177,0.9123170027702198,1.0
2022-03-22,0.915571228973822,0.9207442411781983,1.0
2022-03-23,0.919019750281868,0.9294728681915345,1.0
2022-03-24,0.9047377864404419,0.9280609244486958,1.0
2022-03-25,0.8961485565420754,0.9286570545490017,1.0
2022-03-28,0.8959910464147341,0.928753110007641,1.0
2022-03-29,0.9035856719072806,0.9329218333767858,1.0
2022-03-30,0.9122838128074495,0.9350524508298584,1.0
2022-03-31,0.904009020462889,0.9391709094925706,1.0
2022-04-01,0.8973943545302469,0.9333586056340564,1.0
2022-04-04,0.8973943545302469,0.9397359212904404,1.0
2022-04-05,0.8973943545302469,0.9404303500219051,1.0
2022-04-06,0.8973943545302469,0.932462298719058,1.0
2022-04-07,0.8973943545302469,0.9194607959418035,1.0
2022-04-08,0.8973943545302469,0.9213160064123439,1.0
2022-04-11,0.8973943545302469,0.919263662409295,1.0
2022-04-12,0.8973943545302469,0.9104517347395776,1.0
2022-04-13,0.8973943545302469,0.9277997310988526,1.0
2022-04-14,0.8973943545302469,0.9281738956718422,1.0
2022-04-15,0.8973943545302469,0.9213536203385689,1.0
2022-04-18,0.8973943545302469,0.9206702789561345,1.0
2022-04-19,0.8973943545302469,0.9297189926965052,1.0
2022-04-20,0.8973943545302469,0.9299961865931042,1.0
2022-04-21,0.8973943545302469,0.9334387398706313,1.0
2022-04-22,0.8973943545302469,0.9256483634103496,1.0
2022-04-25,0.8973943545302469,0.9096763551634388,1.0
2022-04-26,0.8973943545302469,0.9138419109014283,1.0
2022-04-27,0.8973943545302469,0.904061032054754,1.0
2022-04-28,0.8973943545302469,0.9143044963693124,1.0
2022-04-29,0.8973943545302469,0.9241882499134217,1.0
2022-05-02,0.8973943545302469,0.9218132942576736,1.0
2022-05-03,0.8973943545302469,0.9196171675076177,1.0
2022-05-04,0.8973943545302469,0.9188350539356741,1.0
2022-05-06,0.8973943545302469,0.9078151583048623,1.0
2022-05-09,0.8973943545302469,0.8964935587683678,1.0
2022-05-10,0.8973943545302469,0.8918239594735854,1.0
2022-05-11,0.8973943545302469,0.8906742458612744,1.0
2022-05-12,0.8973943545302469,0.8767268172187408,1.0
2022-05-13,0.8973943545302469,0.8957788660378615,1.0
2022-05-16,0.8973943545302469,0.8933513917667926,1.0
2022-05-17,0.8973943545302469,0.9018729772741898,1.0
2022-05-18,0.8973943545302469,0.9040667470291048,1.0
2022-05-19,0.8973943545302469,0.8927491887435883,1.0
